family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
暗号資産格子,BTCUSD,FriS 00-04UTC,13,39,0.333,-11.7,170,0.9881486487647635,8,20,-11.59,46,0.609,False
暗号資産格子,BTCUSD,Sun 08-12UTC,13,39,0.333,-2.44,169,0.9881486487647635,8,20,-9.41,13,0.154,False
暗号資産格子,BTCUSD,Thu 08-16UTC,13,39,0.333,-17.06,169,0.9881486487647635,7,20,-40.47,45,0.511,False
暗号資産格子,BTCUSD,TueS 00-04UTC,13,39,0.333,-16.88,170,0.9881486487647635,12,20,6.87,45,0.578,False
暗号資産格子,ETHUSD,Sun 12-16UTC,12,39,0.308,-18.92,168,0.9952623478602618,8,20,-1.1,13,0.538,False
暗号資産格子,ETHUSD,SatS 12-16UTC,12,39,0.308,-20.2,168,0.9952623478602618,5,20,-27.73,13,0.231,False
暗号資産格子,BTCUSD,Fri 04-08UTC,12,39,0.308,-14.65,170,0.9952623478602618,9,20,-14.95,45,0.4,False
暗号資産格子,BTCUSD,Fri 20-00UTC,12,39,0.308,-15.81,169,0.9952623478602618,8,20,-14.86,13,0.692,False
暗号資産格子,BTCUSD,SunS 16-20UTC,12,39,0.308,-17.82,169,0.9952623478602618,9,20,-6.98,13,0.385,False
暗号資産格子,BTCUSD,SatS 16-00UTC,12,39,0.308,-16.64,168,0.9952623478602618,5,20,-9.9,13,0.692,False
暗号資産格子,BTCUSD,SatS 12-16UTC,12,39,0.308,-19.88,168,0.9952623478602618,4,20,-20.39,13,0.154,False
暗号資産格子,BTCUSD,SatS 08-16UTC,12,39,0.308,-12.74,168,0.9952623478602618,4,20,-21.27,13,0.154,False
暗号資産格子,BTCUSD,Mon 08-12UTC,12,39,0.308,-15.97,168,0.9952623478602618,6,20,-7.47,45,0.4,False
暗号資産格子,BTCUSD,WedS 08-16UTC,12,39,0.308,-36.4,169,0.9952623478602618,6,20,-21.27,45,0.311,False
暗号資産格子,BTCUSD,TueS 04-08UTC,12,39,0.308,-12.04,170,0.9952623478602618,9,20,6.92,45,0.311,False
暗号資産格子,ETHUSD,SunS 00-08UTC,12,39,0.308,-11.56,169,0.9952623478602618,6,20,-17.19,13,0.385,False
暗号資産格子,ETHUSD,FriS 00-04UTC,12,39,0.308,-21.59,170,0.9952623478602618,7,20,-27.36,46,0.522,False
暗号資産格子,ETHUSD,Thu 20-00UTC,12,39,0.308,-22.02,169,0.9952623478602618,10,20,6.81,45,0.422,False
暗号資産格子,ETHUSD,SatS 00-04UTC,12,39,0.308,-20.58,168,0.9952623478602618,6,20,-13.16,13,0.385,False
暗号資産格子,ETHUSD,Sat 08-12UTC,12,39,0.308,-20.17,169,0.9952623478602618,6,20,-14.99,13,0.692,False
暗号資産格子,ETHUSD,SatS 20-00UTC,12,39,0.308,-21.01,168,0.9952623478602618,6,20,-11.51,13,0.462,False
暗号資産格子,ETHUSD,SatS 16-00UTC,12,39,0.308,-19.93,168,0.9952623478602618,8,20,-15.88,13,0.462,False
暗号資産格子,BTCUSD,Thu 12-16UTC,11,39,0.282,-23.95,169,0.9983110760440468,7,20,-39.79,45,0.511,False
暗号資産格子,BTCUSD,ThuS 08-12UTC,11,39,0.282,-16.98,169,0.9983110760440468,8,20,-9.3,45,0.489,False
暗号資産格子,ETHUSD,MonS 04-08UTC,11,39,0.282,-23.4,168,0.9983110760440468,7,20,-9.55,45,0.578,False
暗号資産格子,ETHUSD,SatS 00-08UTC,11,39,0.282,-21.38,169,0.9983110760440468,8,20,1.13,13,0.308,False
暗号資産格子,ETHUSD,Tue 12-16UTC,11,39,0.282,-25.19,169,0.9983110760440468,8,20,-11.18,45,0.489,False
暗号資産格子,ETHUSD,ThuS 08-12UTC,11,39,0.282,-21.16,169,0.9983110760440468,10,20,-4.25,45,0.533,False
暗号資産格子,BTCUSD,SunS 08-12UTC,11,39,0.282,-17.56,169,0.9983110760440468,7,20,-10.59,13,0.692,False
暗号資産格子,BTCUSD,Sun 12-16UTC,11,39,0.282,-13.8,168,0.9983110760440468,7,20,-11.75,13,0.462,False
暗号資産格子,BTCUSD,SatS 00-04UTC,10,39,0.256,-14.29,168,0.9994674901827239,3,20,-12.88,13,0.385,False
暗号資産格子,BTCUSD,Sat 00-04UTC,10,39,0.256,-5.71,168,0.9994674901827239,5,20,-7.12,13,0.462,False
暗号資産格子,BTCUSD,Sun 00-04UTC,10,39,0.256,-15.42,169,0.9994674901827239,9,20,-1.05,13,0.462,False
暗号資産格子,BTCUSD,Mon 00-04UTC,10,39,0.256,-26.82,168,0.9994674901827239,9,20,-2.34,45,0.511,False
暗号資産格子,BTCUSD,SatS 16-20UTC,10,39,0.256,-9.8,168,0.9994674901827239,6,20,-7.54,13,0.462,False
暗号資産格子,ETHUSD,Mon 00-04UTC,10,39,0.256,-36.61,168,0.9994674901827239,10,20,-18.83,45,0.489,False
暗号資産格子,ETHUSD,Thu 12-16UTC,10,39,0.256,-20.04,169,0.9994674901827239,7,20,-70.8,45,0.6,False
暗号資産格子,BTCUSD,SunS 00-08UTC,10,39,0.256,-11.64,169,0.9994674901827239,5,20,-17.76,13,0.308,False
暗号資産格子,ETHUSD,SunS 04-08UTC,9,39,0.231,-22.64,169,0.9998529615622829,9,20,-5.83,13,0.308,False
暗号資産格子,ETHUSD,SatS 04-08UTC,9,39,0.231,-9.22,168,0.9998529615622829,11,20,4.3,13,0.385,False
暗号資産格子,BTCUSD,SatS 00-08UTC,9,39,0.231,-9.58,169,0.9998529615622829,8,20,5.73,13,0.462,False
暗号資産格子,BTCUSD,SunS 04-08UTC,9,39,0.231,-17.13,169,0.9998529615622829,5,20,-8.85,13,0.308,False
暗号資産格子,BTCUSD,MonS 04-08UTC,9,39,0.231,-25.92,168,0.9998529615622829,6,20,-17.84,45,0.556,False
暗号資産格子,BTCUSD,SatS 20-00UTC,8,39,0.205,-16.95,168,0.9999648726079613,4,20,-12.38,13,0.462,False
暗号資産格子,BTCUSD,SatS 04-08UTC,8,39,0.205,-4.61,168,0.9999648726079613,9,20,8.54,13,0.538,False
暗号資産格子,BTCUSD,Sat 08-12UTC,6,39,0.154,-17.21,169,0.9999987850460457,5,20,-9.09,13,0.385,False
暗号資産格子,ETHUSD,MonS 20-00UTC,6,39,0.154,-46.6,168,0.9999987850460457,7,20,-24.32,45,0.4,False
暗号資産格子,BTCUSD,MonS 20-00UTC,4,39,0.103,-32.72,168,0.9999999819556251,8,20,-14.78,45,0.378,False
